"DRUN","H","H2","H2O","H2O2","HO2","N2","O","O2","OH","PRUN","RRTE_H","RRTE_H2","RRTE_H2O","RRTE_H2O2","RRTE_HO2","RRTE_N2","RRTE_O","RRTE_O2","RRTE_OH","TRUN","URUN","VRUN","WRUN","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.1494265803,5.72994787e-06,6.830886948e-05,0.1780509354,5.920688279e-07,2.60126287e-06,0.8657666445,0.0002634794054,0.06801625935,0.002230839605,100000.0156,-0.002631824134,-0.01787526769,0.3115974785,-0.0001326626514,-0.0004057512213,0,-0.06123701786,0.01029581818,-0.2396107736,1866.470892,5.138552216,0,0,1,0.005779999774,0.005779999774,0,0
0.1494231524,5.705248162e-06,6.811393097e-05,0.1780547208,5.90401476e-07,2.596170262e-06,0.8657667292,0.0002627306071,0.0680163934,0.002227831813,100000.0078,-0.002613107331,-0.01777921304,0.310118047,-0.000131972853,-0.0004036207931,0,-0.06091827281,0.01049734313,-0.2387692146,1866.519279,5.138666876,0,0,1,0.00578999985,0.00578999985,0,0
0.1494197416,5.680709815e-06,6.791997653e-05,0.178058489,5.887425971e-07,2.591104194e-06,0.8657668483,0.0002619855878,0.06801652744,0.002224834467,100000.0078,-0.002594562127,-0.01768385843,0.308648762,-0.0001312880214,-0.0004015043972,0,-0.06060180208,0.01069618826,-0.2379319304,1866.567351,5.138781061,0,0,1,0.005799999926,0.005799999926,0,0
0.1494163459,5.656332301e-06,6.772700131e-05,0.1780622421,5.870922003e-07,2.586064157e-06,0.8657669675,0.0002612443513,0.06801666149,0.002221847339,100000.0078,-0.002576187193,-0.01758920261,0.3071895499,-0.0001306081326,-0.0003994019729,0,-0.06028759201,0.01089238013,-0.2370989435,1866.615249,5.13889449,0,0,1,0.005810000002,0.005810000002,0,0
0.1494129563,5.632112281e-06,6.753499116e-05,0.1780659743,5.854501076e-07,2.58105014e-06,0.8657670866,0.000260506819,0.06801679553,0.002218870268,100000.0078,-0.002557979289,-0.01749523121,0.3057402364,-0.0001299330908,-0.0003973132834,0,-0.05997560528,0.0110859658,-0.2362701457,1866.662976,5.139007725,0,0,1,0.005820000079,0.005820000079,0,0
0.1494095967,5.608052219e-06,6.734396251e-05,0.1780696975,5.838164818e-07,2.576062388e-06,0.8657672058,0.0002597730645,0.06801693702,0.002215903746,100000.0078,-0.002539938986,-0.01740195251,0.3043009292,-0.0001292629319,-0.0003952384694,0,-0.05966586021,0.01127694965,-0.2354456313,1866.710435,5.139120196,0,0,1,0.005829999689,0.005829999689,0,0
0.1494062605,5.584146391e-06,6.715387769e-05,0.1780733999,5.821909915e-07,2.571100069e-06,0.8657673249,0.000259042937,0.06801707416,0.002212946992,100000.0078,-0.002522061782,-0.01730934341,0.3028713272,-0.0001285975224,-0.0003931770891,0,-0.05935829165,0.01146539454,-0.2346252542,1866.757602,5.139231999,0,0,1,0.005839999765,0.005839999765,0,0
0.1494029242,5.56039518e-06,6.696474361e-05,0.1780770787,5.805736896e-07,2.566163058e-06,0.8657673845,0.0002583164723,0.06801721565,0.002210000391,100000.0078,-0.002504346777,-0.01721740489,0.30145142,-0.0001279368555,-0.0003911291715,0,-0.05905289476,0.01165131915,-0.2338090179,1866.804648,5.139343525,0,0,1,0.005849999841,0.005849999841,0,0
0.1493996091,5.536797978e-06,6.677655598e-05,0.1780807451,5.789645641e-07,2.561251659e-06,0.8657675036,0.0002575936307,0.06801735714,0.002207063776,100000.0078,-0.002486792448,-0.01712612955,0.300041116,-0.0001272808895,-0.0003890946498,0,-0.0587496542,0.01183475256,-0.2329969142,1866.851378,5.139454375,0,0,1,0.005859999917,0.005859999917,0,0
0.1493963175,5.513352591e-06,6.658930151e-05,0.1780843942,5.773634798e-07,2.556365302e-06,0.8657675632,0.0002568744057,0.06801750608,0.002204137139,100000.0078,-0.002469396831,-0.01703551439,0.2986403333,-0.0001266295813,-0.0003870733751,0,-0.05844854808,0.01201572707,-0.232188904,1866.897935,5.139564751,0,0,1,0.005869999994,0.005869999994,0,0
0.1493930322,5.490058746e-06,6.640298552e-05,0.1780880282,5.757705127e-07,2.551504331e-06,0.8657676823,0.0002561587936,0.06801765501,0.002201220488,100000.0078,-0.002452158771,-0.01694555221,0.297249044,-0.0001259828932,-0.0003850652852,0,-0.05814957057,0.01219426667,-0.2313849823,1866.94432,5.139674648,0,0,1,0.00588000007,0.00588000007,0,0
0.1493897618,5.466914627e-06,6.621759392e-05,0.1780916561,5.741854956e-07,2.546668213e-06,0.8657678015,0.0002554467285,0.06801780395,0.002198313701,100000.0078,-0.002435075891,-0.01685623712,0.2958671207,-0.0001253407928,-0.0003830702599,0,-0.0578526889,0.01237040592,-0.2305851184,1866.990388,5.139783788,0,0,1,0.00588999968,0.00588999968,0,0
0.149386515,5.443919139e-06,6.603312542e-05,0.1780952603,5.72608405e-07,2.541856759e-06,0.8657679206,0.0002547382104,0.06801795594,0.00219541682,100000.0078,-0.002418146742,-0.01676756323,0.2944944792,-0.000124703216,-0.0003810881725,0,-0.05755788666,0.01254417381,-0.2297892648,1867.036263,5.139892451,0,0,1,0.005899999756,0.005899999756,0,0
0.1493832742,5.421070219e-06,6.584956199e-05,0.1780988497,5.710391443e-07,2.537069838e-06,0.8657680154,0.000254033185,0.06801811232,0.002192529558,100000.0078,-0.002401369241,-0.01667952141,0.2931310114,-0.0001240701217,-0.0003791188626,0,-0.05726513972,0.01271560241,-0.2289973971,1867.081967,5.140000921,0,0,1,0.005909999833,0.005909999833,0,0
0.1493800571,5.398366938e-06,6.566690991e-05,0.178102427,5.694777173e-07,2.532307223e-06,0.8657680993,0.0002533316308,0.0680182687,0.002189652136,100000.0078,-0.002384741808,-0.01659210891,0.2917766602,-0.0001234414793,-0.0003771622712,0,-0.05697443417,0.01288471809,-0.2282094826,1867.127427,5.140108634,0,0,1,0.005919999909,0.005919999909,0,0
0.1493768462,5.375809096e-06,6.548515689e-05,0.1781059865,5.679240563e-07,2.527569044e-06,0.8657682185,0.0002526335676,0.06801842508,0.00218678433,100000.0078,-0.002368263504,-0.01650532175,0.2904313727,-0.000122817253,-0.0003752183863,0,-0.05668576182,0.01305154235,-0.2274255284,1867.172765,5.140215867,0,0,1,0.005929999985,0.005929999985,0,0
0.1493736588,5.353393768e-06,6.530429086e-05,0.1781095253,5.663780231e-07,2.522854723e-06,0.8657683134,0.0002519389201,0.06801858147,0.002183926159,100000.0078,-0.002351931433,-0.01641914836,0.2890949901,-0.0001221973706,-0.0003732869363,0,-0.05639908494,0.01321611593,-0.2266454558,1867.217738,5.140322718,0,0,1,0.005940000061,0.005940000061,0,0
0.1493704778,5.331122795e-06,6.512433135e-05,0.17811304,5.648397658e-07,2.518164917e-06,0.8657683971,0.000251247727,0.06801874529,0.002181077696,100000.0078,-0.002335746333,-0.01633359549,0.2877676156,-0.0001215818818,-0.0003713680856,0,-0.05611442264,0.01337844297,-0.225869347,1867.262585,5.140428994,0,0,1,0.005949999671,0.005949999671,0,0
0.1493673202,5.308991124e-06,6.49452346e-05,0.1781165551,5.633089856e-07,2.513498433e-06,0.8657684567,0.0002505599004,0.06801890167,0.002178238505,100000.0078,-0.002319703658,-0.01624864165,0.2864489417,-0.0001209706287,-0.0003694614016,0,-0.05583170328,0.01353858012,-0.2250970392,1867.307242,5.14053461,0,0,1,0.005959999748,0.005959999748,0,0
0.1493641777,5.287000221e-06,6.476702276e-05,0.178120049,5.617858293e-07,2.508855789e-06,0.8657685758,0.0002498754495,0.0680190655,0.002175409076,100000.0078,-0.002303803892,-0.0161642939,0.2851390526,-0.0001203636577,-0.000367567035,0,-0.05555095384,0.01369653182,-0.2243285931,1867.351677,5.140639937,0,0,1,0.005969999824,0.005969999824,0,0
0.1493610411,5.265147922e-06,6.458967983e-05,0.1781235342,5.602701404e-07,2.504236454e-06,0.8657686354,0.0002491943467,0.06801923679,0.002172589038,100000.0078,-0.00228804478,-0.01608054038,0.2838377908,-0.0001197608939,-0.0003656847628,0,-0.05527213882,0.01385233562,-0.2235639524,1867.395917,5.140744598,0,0,1,0.0059799999,0.0059799999,0,0
0.1493579283,5.243433165e-06,6.441320463e-05,0.1781269985,5.587618769e-07,2.49964061e-06,0.8657687545,0.0002485165524,0.06801940062,0.002169778277,100000.0078,-0.002272424667,-0.0159973771,0.2825450976,-0.0001191623057,-0.0003638145164,0,-0.05499523864,0.01400601357,-0.2228030889,1867.439963,5.140848975,0,0,1,0.005989999976,0.005989999976,0,0
0.1493548215,5.22185539e-06,6.423759204e-05,0.1781304538,5.572610488e-07,2.495068062e-06,0.8657688737,0.0002478420913,0.0680195719,0.002166976899,100000.0078,-0.002256942637,-0.01591480078,0.2812609553,-0.0001185678714,-0.0003619562599,0,-0.05472025232,0.01415758794,-0.2220460277,1867.483715,5.140952395,0,0,1,0.006000000052,0.006000000052,0,0
0.1493517296,5.200413446e-06,6.406282696e-05,0.1781338882,5.557675687e-07,2.490518593e-06,0.8657689691,0.0002471709157,0.06801974318,0.002164185057,100000.0078,-0.002241597,-0.01583280502,0.2799852444,-0.0001179775496,-0.0003601098716,0,-0.05444715205,0.01430708721,-0.2212926968,1867.527346,5.141055626,0,0,1,0.006009999663,0.006009999663,0,0
0.1493486615,5.179105606e-06,6.388891519e-05,0.1781373138,5.542813686e-07,2.485992064e-06,0.8657690524,0.0002465030022,0.06801991742,0.002161402286,100000.0078,-0.002226386128,-0.01575138571,0.2787179054,-0.0001173912924,-0.0003582752349,0,-0.05417592072,0.01445453668,-0.2205430875,1867.57078,5.14115857,0,0,1,0.006019999739,0.006019999739,0,0
0.1493455993,5.157930574e-06,6.371583759e-05,0.1781407185,5.528023756e-07,2.481488167e-06,0.8657691479,0.0002458383036,0.0680200887,0.002158628768,100000.0078,-0.002211308302,-0.01567053431,0.2774588316,-0.0001168090571,-0.0003564522294,0,-0.0539065422,0.01459996263,-0.2197971501,1867.614045,5.14126085,0,0,1,0.006029999815,0.006029999815,0,0
0.1493425609,5.136887542e-06,6.354359714e-05,0.1781441143,5.513305804e-07,2.477006714e-06,0.8657692311,0.0002451768086,0.06802026743,0.002155864294,100000.0078,-0.002196362266,-0.01559024727,0.2762079754,-0.00011623082,-0.0003546407785,0,-0.05363899664,0.01474338917,-0.2190548857,1867.657067,5.141362843,0,0,1,0.006039999891,0.006039999891,0,0
0.1493395285,5.115975826e-06,6.337218851e-05,0.1781474893,5.498659321e-07,2.47254802e-06,0.8657692906,0.0002445185243,0.0680204387,0.002153109059,100000.0078,-0.002181546961,-0.01551052131,0.2749652712,-0.0001156565471,-0.0003528408358,0,-0.05337327805,0.01488483641,-0.2183162666,1867.699844,5.141464171,0,0,1,0.006049999967,0.006049999967,0,0
0.149336505,5.095193658e-06,6.320160247e-05,0.1781508495,5.484083801e-07,2.468111591e-06,0.8657694098,0.0002438633939,0.06802061743,0.002150362869,100000.0078,-0.002166860704,-0.01543135043,0.2737306594,-0.0001150861968,-0.0003510522792,0,-0.05310936491,0.01502433184,-0.21758127,1867.7425,5.141565024,0,0,1,0.006060000043,0.006060000043,0,0
0.1493335025,5.074542147e-06,6.303185046e-05,0.1781542004,5.469580004e-07,2.463697614e-06,0.8657694693,0.0002432114757,0.06802079614,0.002147625814,100000.0078,-0.00215230328,-0.01535273491,0.2725041363,-0.0001145197893,-0.0003492751426,0,-0.05284726221,0.01516188712,-0.2168499214,1867.784957,5.14166558,0,0,1,0.006069999654,0.006069999654,0,0
0.1493305178,5.054017103e-06,6.286289831e-05,0.1781575367,5.455144704e-07,2.459305398e-06,0.8657695885,0.0002425626224,0.06802097779,0.002144897717,100000.0078,-0.002137870854,-0.01527465898,0.2712854368,-0.0001139571802,-0.0003475090813,0,-0.05258691033,0.01529754703,-0.2161220866,1867.827248,5.141765483,0,0,1,0.00607999973,0.00607999973,0,0
0.1493275359,5.033619584e-06,6.26947637e-05,0.178160858,5.440779702e-07,2.454935282e-06,0.865769648,0.0002419169192,0.06802116105,0.002142178676,100000.0078,-0.002123564104,-0.01519712652,0.2700747018,-0.0001133984295,-0.0003457542264,0,-0.05232833247,0.01543131631,-0.2153978376,1867.869292,5.141865091,0,0,1,0.006089999806,0.006089999806,0,0
0.149324572,5.013347357e-06,6.252743002e-05,0.1781641735,5.426483497e-07,2.450586941e-06,0.8657697672,0.000241274295,0.06802134722,0.002139468476,100000.0078,-0.002109381031,-0.01512012896,0.2688717518,-0.0001128434645,-0.0003440103653,0,-0.05207149388,0.01556322601,-0.2146771126,1867.911142,5.141964224,0,0,1,0.006099999882,0.006099999882,0,0
0.149321623,4.993200133e-06,6.236089421e-05,0.178167465,5.412255859e-07,2.446260225e-06,0.8657698631,0.0002406347348,0.0680215334,0.002136767036,100000.0078,-0.002095320213,-0.01504366302,0.2676765305,-0.0001122922461,-0.0003422774656,0,-0.05181638488,0.01569329696,-0.2139598877,1867.952822,5.142062696,0,0,1,0.006109999958,0.006109999958,0,0
0.1493186798,4.973177325e-06,6.219515257e-05,0.1781707449,5.398096769e-07,2.441955121e-06,0.8657699459,0.0002399982368,0.06802171957,0.002134074562,100000.0078,-0.002081380938,-0.01496772512,0.266489031,-0.0001117447754,-0.0003405554953,0,-0.05156299876,0.01582154631,-0.2132461665,1867.994332,5.142160874,0,0,1,0.006120000035,0.006120000035,0,0
0.1493157607,4.953277275e-06,6.203020321e-05,0.1781740066,5.384005253e-07,2.437671369e-06,0.8657700419,0.0002393647714,0.06802190863,0.002131390875,100000.0078,-0.002067561643,-0.01489230994,0.2653091415,-0.0001112010016,-0.0003388443003,0,-0.05131131418,0.01594799993,-0.2125359079,1868.035693,5.142258575,0,0,1,0.006129999645,0.006129999645,0,0
0.1493128565,4.933498973e-06,6.186603604e-05,0.1781772625,5.369981091e-07,2.433408968e-06,0.8657701015,0.0002387343095,0.06802209479,0.002128715847,100000.0078,-0.002053860789,-0.01481741225,0.2641368141,-0.0001106608883,-0.0003371438111,0,-0.05106131482,0.01607267787,-0.2118290879,1868.076762,5.142356093,0,0,1,0.006139999721,0.006139999721,0,0
0.1493099579,4.913840701e-06,6.170263454e-05,0.1781804946,5.356023068e-07,2.429167407e-06,0.8657701841,0.0002381068131,0.06802228842,0.002126049533,100000.0078,-0.002040276961,-0.01474302489,0.2629719122,-0.0001101243804,-0.0003354538734,0,-0.05081297718,0.01619560781,-0.2111256625,1868.117712,5.142452662,0,0,1,0.006149999797,0.006149999797,0,0
0.1493070742,4.894303277e-06,6.154001559e-05,0.1781837265,5.342132355e-07,2.424947027e-06,0.8657702436,0.0002374823149,0.06802247458,0.002123391896,100000.0078,-0.002026809796,-0.01466914977,0.2618145075,-0.0001095915044,-0.000333774546,0,-0.05056631034,0.01631679837,-0.210425673,1868.158537,5.14254941,0,0,1,0.006159999873,0.006159999873,0,0
0.1493041997,4.874884636e-06,6.137816423e-05,0.1781869287,5.328307047e-07,2.420747523e-06,0.86577034,0.0002368607622,0.0680226682,0.002120742871,100000.0078,-0.002013457348,-0.01459577782,0.260664443,-0.0001090621851,-0.0003321056445,0,-0.05032128261,0.01643627858,-0.2097290411,1868.199045,5.142645207,0,0,1,0.00616999995,0.00616999995,0,0
0.1493013458,4.855583902e-06,6.121707883e-05,0.1781901309,5.314547247e-07,2.416568731e-06,0.8657704223,0.0002362421428,0.06802286183,0.002118102424,100000.0078,-0.002000218463,-0.01452290457,0.2595216788,-0.0001085363988,-0.0003304470937,0,-0.05007788318,0.016554067,-0.2090357545,1868.239506,5.142740823,0,0,1,0.006180000026,0.006180000026,0,0
0.1492985012,4.836401753e-06,6.105675416e-05,0.1781933215,5.300853781e-07,2.412411062e-06,0.8657705188,0.0002356264772,0.06802306288,0.002115470782,100000.0078,-0.001987093343,-0.01445053381,0.2583862532,-0.0001080141644,-0.0003287989953,0,-0.04983611798,0.01667017396,-0.2083458693,1868.27972,5.142835955,0,0,1,0.006189999636,0.006189999636,0,0
0.1492956713,4.817333839e-06,6.089717642e-05,0.1781964939,5.287223563e-07,2.408273223e-06,0.865770601,0.0002350136417,0.06802325651,0.002112847357,100000.0078,-0.00197407824,-0.01437864722,0.2572579043,-0.0001074953575,-0.0003271609378,0,-0.04959593287,0.01678463957,-0.2076592283,1868.319816,5.142930506,0,0,1,0.006199999712,0.006199999712,0,0
0.1492928416,4.798382312e-06,6.073834976e-05,0.1781996606,5.273658365e-07,2.40415602e-06,0.8657706976,0.0002344037222,0.06802345757,0.002110232571,100000.0078,-0.00196117405,-0.01430725195,0.2561367349,-0.0001069800247,-0.0003255331217,0,-0.04935734895,0.01689746661,-0.206975909,1868.359713,5.14302469,0,0,1,0.006209999789,0.006209999789,0,0
0.1492900323,4.779544478e-06,6.058026535e-05,0.1782028032,5.260156312e-07,2.400059101e-06,0.8657707797,0.0002337966413,0.06802365401,0.002107626025,100000.0078,-0.001948378851,-0.01423633794,0.2550226091,-0.0001064680981,-0.0003239153148,0,-0.04912033827,0.01700868098,-0.2062958528,1868.399366,5.143118581,0,0,1,0.006219999865,0.006219999865,0,0
0.1492872378,4.760820119e-06,6.042291694e-05,0.1782059402,5.24671771e-07,2.395982125e-06,0.8657708393,0.0002331923883,0.06802385507,0.002105027766,100000.0078,-0.001935691447,-0.01416590275,0.2539154859,-0.0001059595621,-0.0003223074805,0,-0.0488848866,0.01711830283,-0.2056190433,1868.438928,5.143212112,0,0,1,0.006229999941,0.006229999941,0,0
0.149284462,4.742208468e-06,6.02663031e-05,0.1782090586,5.23334208e-07,2.391925186e-06,0.8657708988,0.0002325909716,0.06802405614,0.002102438056,100000.0078,-0.001923111155,-0.01409594345,0.2528153311,-0.0001054543918,-0.0003207095974,0,-0.04865098673,0.01722634524,-0.2049454664,1868.478215,5.14330505,0,0,1,0.006240000017,0.006240000017,0,0
0.1492816881,4.723709051e-06,6.011042613e-05,0.1782121657,5.220029951e-07,2.387888291e-06,0.8657709956,0.0002319923707,0.06802425719,0.002099856576,100000.0078,-0.001910636999,-0.0140264576,0.2517220918,-0.0001049525772,-0.0003191215752,0,-0.04841863432,0.01733282809,-0.2042751283,1868.517455,5.143397507,0,0,1,0.006249999627,0.006249999627,0,0
0.1492789328,4.705320153e-06,5.995526963e-05,0.178215258,5.206779482e-07,2.383870944e-06,0.8657710552,0.0002313965558,0.06802445825,0.002097283425,100000.0078,-0.001898267379,-0.01395743721,0.2506356996,-0.0001044540555,-0.000317543294,0,-0.04818780085,0.01743777376,-0.2036079734,1868.556452,5.143489966,0,0,1,0.006259999704,0.006259999704,0,0
0.1492761923,4.687040458e-06,5.980082691e-05,0.1782183411,5.193590085e-07,2.379873315e-06,0.8657711371,0.0002308034699,0.06802466399,0.002094718441,100000.0078,-0.001886000868,-0.01388887744,0.2495560322,-0.0001039587863,-0.000315974629,0,-0.0479584672,0.01754120187,-0.2029439527,1868.595329,5.143581775,0,0,1,0.00626999978,0.00626999978,0,0
0.1492734519,4.668870644e-06,5.964710826e-05,0.1782214092,5.1804632e-07,2.37589518e-06,0.8657711966,0.0002302131683,0.06802486783,0.002092161717,100000.0078,-0.001873837447,-0.0138207792,0.2484831437,-0.0001034667955,-0.0003144156681,0,-0.04773064402,0.01764312211,-0.2022831283,1868.634005,5.143673104,0,0,1,0.006279999856,0.006279999856,0,0
0.1492707263,4.650808923e-06,5.949409794e-05,0.1782244718,5.167396638e-07,2.371936653e-06,0.8657713158,0.0002296255842,0.06802507634,0.002089613177,100000.0078,-0.001861775361,-0.01375313591,0.2474169096,-0.0001029780164,-0.0003128661878,0,-0.04750430276,0.01774355871,-0.2016254185,1868.672515,5.143764135,0,0,1,0.006289999932,0.006289999932,0,0
0.1492680117,4.632854318e-06,5.934179315e-05,0.1782275251,5.154390683e-07,2.36799716e-06,0.8657713753,0.0002290407116,0.06802528486,0.002087072515,100000.0078,-0.001849813633,-0.01368594295,0.2463572911,-0.0001024924261,-0.000311326175,0,-0.04727943353,0.01784252757,-0.2009708066,1868.710827,5.14385469,0,0,1,0.006300000008,0.006300000008,0,0
0.149265316,4.615006543e-06,5.919019195e-05,0.1782305579,5.141445302e-07,2.364076946e-06,0.8657714725,0.0002284585455,0.06802549337,0.002084540214,100000.0078,-0.001837951792,-0.01361919972,0.2453042629,-0.0001020100238,-0.0003097956059,0,-0.04705603206,0.01794004421,-0.2003193102,1868.749092,5.143944766,0,0,1,0.006310000084,0.006310000084,0,0
0.1492626203,4.597264902e-06,5.903929082e-05,0.1782335812,5.128559905e-07,2.360175872e-06,0.865771554,0.0002278790633,0.06802570188,0.002082015821,100000.0078,-0.001826188357,-0.01355290052,0.2442577437,-0.0001015307633,-0.0003082743696,0,-0.04683408158,0.01803612475,-0.199670899,1868.787036,5.144034666,0,0,1,0.006319999695,0.006319999695,0,0
0.1492599543,4.579627745e-06,5.888908116e-05,0.1782365897,5.115733564e-07,2.356293734e-06,0.8657716135,0.0002273022507,0.06802591039,0.002079499337,100000.0078,-0.001814522439,-0.01348704105,0.2432176983,-0.0001010546157,-0.0003067623681,0,-0.04661356758,0.01813078946,-0.1990255301,1868.824936,5.144124091,0,0,1,0.006329999771,0.006329999771,0,0
0.1492572937,4.562094214e-06,5.873955277e-05,0.178239578,5.102965686e-07,2.352430041e-06,0.8657716731,0.0002267280425,0.06802612163,0.002076990877,100000.0078,-0.001802952487,-0.01342161571,0.242184006,-0.0001005815399,-0.000305259492,0,-0.0463944721,0.01822405703,-0.1983831775,1868.862593,5.144213218,0,0,1,0.006339999847,0.006339999847,0,0
0.1492546427,4.544664624e-06,5.859071689e-05,0.1782425716,5.090257461e-07,2.348585443e-06,0.8657717326,0.0002261565016,0.06802633486,0.002074490442,100000.0078,-0.001791478586,-0.01335662572,0.2411567221,-0.0001001115482,-0.0003037658047,0,-0.04617679964,0.01831593553,-0.1977438713,1868.900127,5.14430169,0,0,1,0.006349999923,0.006349999923,0,0
0.149251997,4.527337243e-06,5.844256043e-05,0.1782455355,5.077606735e-07,2.344759261e-06,0.8657717922,0.0002255875532,0.06802654609,0.002071997873,100000.0078,-0.001780099063,-0.01329206471,0.2401357218,-9.964458873e-05,-0.0003022811237,0,-0.04596052653,0.01840644808,-0.1971075558,1868.93754,5.144389862,0,0,1,0.006359999999,0.006359999999,0,0
0.1492493703,4.510111408e-06,5.829507445e-05,0.1782484994,5.065014342e-07,2.340951575e-06,0.8657718897,0.000225021209,0.06802675934,0.002069512948,100000.0078,-0.001768812966,-0.01322792742,0.239120965,-9.918063733e-05,-0.0003008054268,0,-0.04574564224,0.01849560929,-0.1964742096,1868.974753,5.144477861,0,0,1,0.006370000076,0.006370000076,0,0
0.1492467545,4.492988018e-06,5.814827565e-05,0.1782514576,5.052480256e-07,2.337162659e-06,0.8657719709,0.0002244574902,0.06802697529,0.00206703612,100000.0078,-0.001757620401,-0.01316421821,0.2381124966,-9.871971508e-05,-0.0002993387569,0,-0.04553215593,0.01858342608,-0.1958438683,1869.011798,5.144565246,0,0,1,0.006379999686,0.006379999686,0,0
0.1492441385,4.475963106e-06,5.800212927e-05,0.1782543918,5.040002517e-07,2.33339148e-06,0.8657720304,0.0002238962776,0.06802719126,0.00206456697,100000.0078,-0.001746518578,-0.01310092143,0.2371100921,-9.826171298e-05,-0.0002978807975,0,-0.04532001424,0.01866993255,-0.1952164255,1869.048724,5.144652295,0,0,1,0.006389999762,0.006389999762,0,0
0.149241547,4.459038477e-06,5.785665479e-05,0.1782573205,5.027581987e-07,2.32963873e-06,0.8657721281,0.0002233376298,0.06802740991,0.002062105526,100000.0078,-0.001735508165,-0.01303804221,0.2361138321,-9.780666611e-05,-0.0002964316759,0,-0.04510924317,0.01875512836,-0.1945919295,1869.085448,5.144739035,0,0,1,0.006399999838,0.006399999838,0,0
0.1492389555,4.442212147e-06,5.771183438e-05,0.1782602396,5.015217627e-07,2.325903925e-06,0.8657722091,0.0002227815168,0.06802762586,0.00205965195,100000.0078,-0.001724587343,-0.01297557403,0.235123628,-9.735453308e-05,-0.0002949912713,0,-0.04489981683,0.01883903436,-0.1939703409,1869.122051,5.144825605,0,0,1,0.006409999914,0.006409999914,0,0
0.1492363842,4.425483399e-06,5.756766991e-05,0.1782631386,5.002909326e-07,2.322187016e-06,0.8657722687,0.0002222279062,0.0680278466,0.002057205869,100000.0078,-0.001713755488,-0.01291351374,0.2341394048,-9.690528452e-05,-0.0002935594831,0,-0.04469172116,0.01892166707,-0.1933516267,1869.158489,5.144911394,0,0,1,0.006419999991,0.006419999991,0,0
0.1492338225,4.408852093e-06,5.74241566e-05,0.178266028,4.990656839e-07,2.318488102e-06,0.8657723282,0.0002216768035,0.06802806257,0.002054767413,100000.0078,-0.001703011883,-0.01285185927,0.2331611737,-9.645891516e-05,-0.0002921362993,0,-0.04448495313,0.01900303838,-0.1927357884,1869.194804,5.144997182,0,0,1,0.006430000067,0.006430000067,0,0
0.1492312661,4.392317775e-06,5.728129365e-05,0.178268912,4.978460205e-07,2.314807027e-06,0.8657723877,0.0002211281997,0.06802828118,0.002052336796,100000.0078,-0.001692355888,-0.01279060783,0.2321888836,-9.601540724e-05,-0.0002907217001,0,-0.0442795067,0.01908316112,-0.1921228383,1869.230918,5.145082321,0,0,1,0.006439999677,0.006439999677,0,0
0.1492287342,4.375878581e-06,5.713907288e-05,0.1782717716,4.966318652e-07,2.311143381e-06,0.8657724473,0.0002205820674,0.06802850194,0.002049913498,100000.0078,-0.00168178615,-0.01272975443,0.231222452,-9.557470952e-05,-0.0002893155275,0,-0.04407536043,0.01916205418,-0.1915127116,1869.266867,5.145167155,0,0,1,0.006449999753,0.006449999753,0,0
0.1492262022,4.359533867e-06,5.699748622e-05,0.1782746313,4.95423085e-07,2.307497201e-06,0.8657725068,0.0002200383572,0.06802872054,0.002047497764,100000.0078,-0.001671301395,-0.01266929298,0.230261791,-9.513678938e-05,-0.0002879177112,0,-0.0438724985,0.01923973348,-0.1909053744,1869.302696,5.145251823,0,0,1,0.00645999983,0.00645999983,0,0
0.1492236756,4.343284406e-06,5.685653981e-05,0.1782774856,4.942198125e-07,2.303868535e-06,0.8657725664,0.0002194971189,0.06802894395,0.002045089668,100000.0078,-0.001660901938,-0.0126092263,0.2293069601,-9.470167097e-05,-0.0002865282838,0,-0.04367092732,0.01931620656,-0.190300879,1869.338444,5.145335872,0,0,1,0.006469999906,0.006469999906,0,0
0.1492211585,4.327127943e-06,5.671622453e-05,0.1782803154,4.930219718e-07,2.30025722e-06,0.8657726645,0.00021895829,0.06802916735,0.002042689044,100000.0078,-0.001650586079,-0.01254954755,0.2283578439,-9.426929769e-05,-0.0002851471199,0,-0.04347062803,0.01939149141,-0.1896991521,1869.373906,5.145419585,0,0,1,0.006479999982,0.006479999982,0,0
0.1492186616,4.311064389e-06,5.657653245e-05,0.1782831452,4.918294695e-07,2.296663038e-06,0.8657727451,0.0002184218713,0.06802939076,0.00204029568,100000.0078,-0.001640353188,-0.01249025311,0.2274143961,-9.383964644e-05,-0.0002837741261,0,-0.04327158632,0.01946560322,-0.1891001956,1869.409289,5.145503301,0,0,1,0.006490000058,0.006490000058,0,0
0.1492161745,4.295094123e-06,5.643747614e-05,0.1782859697,4.906423793e-07,2.293086247e-06,0.8657728046,0.0002178878827,0.06802961415,0.002037910174,100000.0078,-0.001630203175,-0.01243134586,0.2264766718,-9.341274132e-05,-0.0002824094259,0,-0.04307381264,0.0195385472,-0.1885040291,1869.444505,5.145586224,0,0,1,0.006499999668,0.006499999668,0,0
0.1492136871,4.279213526e-06,5.629902709e-05,0.1782887698,4.894604769e-07,2.289526079e-06,0.865772903,0.000217356228,0.06802984502,0.002035531424,100000.0078,-0.001620133698,-0.01237281241,0.2255444471,-9.29884834e-05,-0.0002810526902,0,-0.04287726096,0.01961035057,-0.1879105507,1869.479645,5.145669155,0,0,1,0.006509999745,0.006509999745,0,0
